dataset,subject,stim,condition,critical_word,meanAmp,meanAmp_z
michaelov_2024,michaelov_TP01,"The groups in the parade walked by slowly, each waving their hands",BC,hands,-3.1133333333333333,-0.5572362094602926
michaelov_2024,michaelov_TP01,"The handsome knight charged into the dark forest after the kidnapped princess, determined to prove that he could be courageous",Rel,courageous,4.724444444444445,0.5801976028841845
michaelov_2024,michaelov_TP01,The inspector from the health department found a roach in a very expensive cafe,Rel,cafe,-14.408888888888889,-2.1964695715660416
michaelov_2024,michaelov_TP01,The journal issue that has the new article about diseases of the eye is still in print,BC,print,11.605555555555556,1.5787980565061501
michaelov_2024,michaelov_TP01,The kitten waited patiently because behind the refrigerator was a savior,Implaus,savior,-12.16,-1.87010636825087
michaelov_2024,michaelov_TP01,The little girl kept a lock on her bicycle,Unrel,bicycle,0.45444444444444443,-0.03947324214556119
michaelov_2024,michaelov_TP01,The little girl pulled on the rubber band to see how far it would fly,Unrel,fly,-9.81,-1.529069720517872
michaelov_2024,michaelov_TP01,"The little girl was very sick, but unfortunately there was no cure",BC,cure,-8.724444444444444,-1.3715317513286807
michaelov_2024,michaelov_TP01,"The meteor shower should have been spectacular, but the city lights blocked the sky",Unrel,sky,0.5411111111111111,-0.02689600407313856
michaelov_2024,michaelov_TP01,"The new dress was very pretty, but it was cut from an unusual fabric",BC,fabric,13.148888888888889,1.8027696421804453
michaelov_2024,michaelov_TP01,The nurse brought him a glass of juice and his medicine,BC,medicine,-2.0544444444444445,-0.40356815967800086
michaelov_2024,michaelov_TP01,"The painting had a strong impact on everyone, but they couldn't agree on whether it was ugly or attractive",Rel,attractive,-2.131111111111111,-0.4146941779728362
michaelov_2024,michaelov_TP01,The paramedics on the scene helped the passengers after the big car rest,Implaus,rest,11.982222222222223,1.6334606681286024
michaelov_2024,michaelov_TP01,The pilot spoke to an air traffic controller just before the fortune,Implaus,fortune,-4.221111111111111,-0.7179991114885664
michaelov_2024,michaelov_TP01,The princess wore a crown,BC,crown,-0.6366666666666667,-0.197817444544523
michaelov_2024,michaelov_TP01,The rangers say that somewhere in the state park is a contrast,Implaus,contrast,9.297777777777778,1.243888781167409
michaelov_2024,michaelov_TP01,The restaurant will reopen with new management,BC,management,-1.28,-0.29117925023596786
michaelov_2024,michaelov_TP01,The salesman made the mistake of talking down to Jane because he thought she was stupid,Rel,stupid,5.17,0.644857506307793
michaelov_2024,michaelov_TP01,The soldiers had special night vision goggles so they could see the camp,Unrel,camp,3.9366666666666665,0.46587373373870183
michaelov_2024,michaelov_TP01,The teacher was not looking forward to another year of cargo,Implaus,cargo,-2.0155555555555558,-0.3979245272096061
michaelov_2024,michaelov_TP01,The tip of the knife was broken,Unrel,broken,-12.012222222222222,-1.84866056487097
michaelov_2024,michaelov_TP01,The wealthy child went to a private college,Rel,college,-6.664444444444444,-1.0725804771457121
michaelov_2024,michaelov_TP01,The whole town came to hear their mayor resign,Unrel,resign,0.8977777777777778,0.02486416799413918
michaelov_2024,michaelov_TP01,The young doctor wanted to work in the barrio so she set to work learning the Spanish translations of common medical terms,BC,terms,18.816666666666666,2.625288762788494
michaelov_2024,michaelov_TP01,The young girl passed her friend a doll,Unrel,doll,-8.847777777777777,-1.38943012858559
michaelov_2024,michaelov_TP01,They couldn't decide whether to visit the Roman fort or the ruins of Aphrodite's shrine,Rel,shrine,13.95888888888889,1.9203184441650107
michaelov_2024,michaelov_TP01,They sent the kids with measles home from school because they were contagious,BC,contagious,-1.8933333333333333,-0.38018739659465106
michaelov_2024,michaelov_TP01,"They've been living together for a long time, but don't think they're actually married",BC,married,5.31,0.6651745831940141
michaelov_2024,michaelov_TP01,"Trying to evade their captors, the escaped prisoners of war lived in constant fear",BC,fear,4.907777777777778,0.6068032988066169
michaelov_2024,michaelov_TP01,Water was leaking out from the hole in the ceiling,Rel,ceiling,-0.8288888888888889,-0.22571311360258856
michaelov_2024,michaelov_TP01,We finally got a decent picture on the TV after an hour of adjusting the antenna,BC,antenna,4.894444444444444,0.6048683391031672
michaelov_2024,michaelov_TP01,"When Diane heard the shark warning, she swam as fast as she could for land",Rel,land,-7.416666666666667,-1.1817444537486623
michaelov_2024,michaelov_TP01,"When he got home from work on the construction site, his clothes were always filthy",Rel,filthy,-1.768888888888889,-0.36212777269578783
michaelov_2024,michaelov_TP01,"When the little girl saw the big dog lumbering towards her, she began to attend",Implaus,attend,2.118888888888889,0.2020742275017349
michaelov_2024,michaelov_TP01,When the shooting started they ran for help,Unrel,help,-0.7344444444444443,-0.21200714903648696
michaelov_2024,michaelov_TP01,"When they came to Florida, Arthur couldn't see the swamp from the back of the crowded tour group",Unrel,group,1.6322222222222222,0.13144819832582325
michaelov_2024,michaelov_TP01,When they were in London they visited Buckingham bait,Implaus,bait,-3.0255555555555556,-0.544497724745916
michaelov_2024,michaelov_TP01,"When traveling, Roger prefers to stick to major streets",Rel,streets,-6.672222222222222,-1.073709203639391
michaelov_2024,michaelov_TP01,"When you go to bed, turn off the lamp",Rel,lamp,6.062222222222222,0.7743385597969644
michaelov_2024,michaelov_TP01,"While hemming a pair of pants, Bridget accidentally dropped her needle",BC,needle,-3.5366666666666666,-0.6186711800448186
michaelov_2024,michaelov_TP02,"After a week, they gave up on the missing hikers and called off the helicopters",Unrel,helicopters,9.78888888888889,1.3151597969111375
michaelov_2024,michaelov_TP02,"After swimming the English Channel, Bonita was cold and completely affordable",Implaus,affordable,7.191111111111111,0.9381651480223668
michaelov_2024,michaelov_TP02,"After the divorce, she had to move out of the expensive house to an apartment that was fired",Implaus,fired,1.4055555555555557,0.09855388336717946
michaelov_2024,michaelov_TP02,"After the flood, the house smelled of mildew and everything in it was young",Implaus,young,-2.618888888888889,-0.485481453790702
michaelov_2024,michaelov_TP02,"After the most recent price increase, the small business owner decided to order his office supplies from another gown",Implaus,gown,0.5111111111111111,-0.03124966340590024
michaelov_2024,michaelov_TP02,"All of armed services will admit women, but females are barred from combat",BC,combat,3.4866666666666664,0.4005688437472766
michaelov_2024,michaelov_TP02,Andrew was glad that the meeting was very pale,Implaus,pale,-18.14888888888889,-2.7392257683836645
michaelov_2024,michaelov_TP02,At night they often took a short walk,BC,walk,3.2466666666666666,0.3657395690851831
michaelov_2024,michaelov_TP02,"At that time, the boys lived down by the river in a letter",Implaus,letter,-11.382222222222222,-1.7572337188829745
michaelov_2024,michaelov_TP02,"Barry has considered proposing to his girlfriend, but he wants to wait until he is ready",BC,ready,-5.397777777777778,-0.8887593053179967
michaelov_2024,michaelov_TP02,Dennis the Menance was known for making mischief,Rel,mischief,-0.34444444444444444,-0.1554095777105851
michaelov_2024,michaelov_TP02,"Down in the basement, Steve and Robert were playing banners",Implaus,banners,3.19,0.3575159903455222
michaelov_2024,michaelov_TP02,Eva turned down the heat and left the sauce on the stove to state,Implaus,state,-3.7877777777777784,-0.6551129211264534
michaelov_2024,michaelov_TP02,"Even though she was blindfolded, Jessie could tell from their voices that one of the kidnapers was old and two were older",Rel,older,-0.658888888888889,-0.20104237738360572
michaelov_2024,michaelov_TP02,Every spring they held the annual ball,BC,ball,-0.4055555555555556,-0.16427814301806265
michaelov_2024,michaelov_TP02,Everyone on the scene gathered around to look at the accident,BC,accident,-5.692222222222222,-0.9314896654358428
michaelov_2024,michaelov_TP02,Five ships did not survive the storm,BC,storm,0.4511111111111112,-0.039956982071423584
michaelov_2024,michaelov_TP02,"Flying low above her, Bernice could hear the arena",Implaus,arena,-3.4144444444444444,-0.6009340494298635
michaelov_2024,michaelov_TP02,"From her house a half mile away, Diana could still hear the loud cheers coming from the mistakes",Implaus,mistakes,11.11,1.5068820541946053
michaelov_2024,michaelov_TP02,George must keep his pet on a chain,Rel,chain,-15.731111111111112,-2.388353075491464
michaelov_2024,michaelov_TP02,George was born into a wealthy family and has no idea what it's like to be poor,BC,poor,11.091111111111111,1.504140861281385
michaelov_2024,michaelov_TP02,"Grinning wherever he went, it was easy to tell that Carl was proud of his new gold pedestrians",Implaus,pedestrians,4.568888888888889,0.5576230730106053
michaelov_2024,michaelov_TP02,He bought it without even asking the boss,Unrel,boss,-2.4244444444444446,-0.45726329144872824
michaelov_2024,michaelov_TP02,"He didn't have time to file everything on his desk, so he organized it into two cartoons",Implaus,cartoons,0.5066666666666666,-0.03189464997371679
michaelov_2024,michaelov_TP02,He didn't have to spend much money on the car because he found an incredible deal,BC,deal,-5.826666666666666,-0.9510005091122933
michaelov_2024,michaelov_TP02,He tinkered with the engine every weekend until it was absolutely perfect,BC,perfect,-9.148888888888889,-1.4331279685551608
michaelov_2024,michaelov_TP02,He was afraid that doing drugs would damage his mind,Rel,mind,11.66,1.5866991419619028
michaelov_2024,michaelov_TP02,"He was desperate for a job, so finally took something doing door to door delivery",Unrel,delivery,21.706666666666667,3.044691278511203
michaelov_2024,michaelov_TP02,He was hired for the job because of his fresh new look,BC,look,2.132222222222222,0.20400918720518452
michaelov_2024,michaelov_TP02,"Henry was surprised to find he wouldn't be promoted for his day to day performance, but needed a major raise",BC,raise,-7.452222222222223,-1.1869043462911948
michaelov_2024,michaelov_TP02,His boss refused to give him a cliff,Implaus,cliff,0.7399999999999999,0.001967144836651814
michaelov_2024,michaelov_TP02,"His first film was a failure, but he learned some techniques in that first role",Unrel,role,4.262222222222222,0.5131189998312637
michaelov_2024,michaelov_TP02,"His tactics usually turned out to be beneficial for the business, but they often came in conflict with his values",Rel,values,12.831111111111111,1.7566531025815624
michaelov_2024,michaelov_TP02,I don't know why people like to see their initials in print,BC,print,1.2722222222222221,0.07920428633268307
michaelov_2024,michaelov_TP02,"If Jim's manager is incompetent, he has a legitimate right to leave",Unrel,leave,8.266666666666667,1.0942518974339708
michaelov_2024,michaelov_TP02,"In an old sitcom, he was the wise family neighbor",Unrel,neighbor,-18.468888888888888,-2.7856648012664555
michaelov_2024,michaelov_TP02,"In the best part of the movie, the hero has to impersonate the princess",Unrel,princess,-11.581111111111111,-1.786096867792765
michaelov_2024,michaelov_TP02,"In the window, they posted the hours they were open for business",BC,business,11.597777777777777,1.577669330012471
michaelov_2024,michaelov_TP02,It took a week to get his car fixed because the parts were out of supply,Rel,supply,13.126666666666667,1.7995447093413626
michaelov_2024,michaelov_TP02,It's hard to admit when one is screened,Implaus,screened,9.32888888888889,1.2484036871421251
michaelov_2024,michaelov_TP02,Jason was disappointed when the other scouts scared off the elk by loudly beating the diamond,Implaus,diamond,-2.483333333333333,-0.4658093634722974
michaelov_2024,michaelov_TP02,Jennifer disliked walking under the trees at the edge of the park because they were always full of weekends,Implaus,weekends,9.55888888888889,1.281781742026631
michaelov_2024,michaelov_TP02,John was disappointed to discover a scratch on his new truck,Rel,truck,-5.333333333333333,-0.8794070000846568
michaelov_2024,michaelov_TP02,Josie found she could not bend the elbow of her broken absence,Implaus,absence,-9.033333333333333,-1.4163583177919306
michaelov_2024,michaelov_TP02,Kevin propped his head up with a pillow as he basked in the hot sun,BC,sun,3.9177777777777774,0.46313254082548144
michaelov_2024,michaelov_TP02,"Looking for bats, Karen descended into the depths of the doll",Implaus,doll,5.775555555555556,0.7327369261727974
