dataset,stim_id,stim,stim_lower,critical_word
michaelov_2024,734,"The painting had a strong impact on everyone, but they couldnt agree on whether it was ugly or abstract","the painting had a strong impact on everyone, but they couldnt agree on whether it was ugly or abstract",abstract
michaelov_2024,735,The paramedics on the scene helped the passengers after the big car rest,the paramedics on the scene helped the passengers after the big car rest,rest
michaelov_2024,736,The pilot spoke to an air traffic controller just before the takeoff,the pilot spoke to an air traffic controller just before the takeoff,takeoff
michaelov_2024,737,The princess wore a sound,the princess wore a sound,sound
michaelov_2024,738,The rangers say that somewhere in the state park is a bear,the rangers say that somewhere in the state park is a bear,bear
michaelov_2024,739,The restaurant will reopen with new ownership,the restaurant will reopen with new ownership,ownership
michaelov_2024,740,The salesman made the mistake of talking down to Jane because he thought she was dumb,the salesman made the mistake of talking down to jane because he thought she was dumb,dumb
michaelov_2024,741,The soldiers had special night vision goggles so they could see the enemy,the soldiers had special night vision goggles so they could see the enemy,enemy
michaelov_2024,742,The teacher was not looking forward to another year of chaos,the teacher was not looking forward to another year of chaos,chaos
michaelov_2024,743,The tip of the knife was pointed,the tip of the knife was pointed,pointed
michaelov_2024,744,The wealthy author always points out that she wrote four novels before one was published,the wealthy author always points out that she wrote four novels before one was published,published
michaelov_2024,745,The whole town came to hear their mayor talk,the whole town came to hear their mayor talk,talk
michaelov_2024,746,The young doctor wanted to work in the barrio so she set to work learning the Spanish translations of common medical pedestrians,the young doctor wanted to work in the barrio so she set to work learning the spanish translations of common medical pedestrians,pedestrians
michaelov_2024,747,The young girl passed her friend a doll,the young girl passed her friend a doll,doll
michaelov_2024,748,They couldnt decide whether to visit the Roman fort or the ruins of Aphrodites statue,they couldnt decide whether to visit the roman fort or the ruins of aphrodites statue,statue
michaelov_2024,749,They sent the kids with measles home from school because they were hard,they sent the kids with measles home from school because they were hard,hard
michaelov_2024,750,"Trying to evade their captors, the escaped prisoners of war lived in constant terror","trying to evade their captors, the escaped prisoners of war lived in constant terror",terror
michaelov_2024,751,Vic asked her to repeat what she had vanished,vic asked her to repeat what she had vanished,vanished
michaelov_2024,752,Water was leaking out from the hole in the balloon,water was leaking out from the hole in the balloon,balloon
michaelov_2024,753,We finally got a decent picture on the TV after an hour of adjusting the wires,we finally got a decent picture on the tv after an hour of adjusting the wires,wires
michaelov_2024,754,"When Diane heard the shark warning, she swam as fast as she could for land","when diane heard the shark warning, she swam as fast as she could for land",land
michaelov_2024,755,"When he got home from work on the construction site, his clothes were always torn","when he got home from work on the construction site, his clothes were always torn",torn
michaelov_2024,756,"When the little girl saw the big dog lumbering towards her, she began to flee","when the little girl saw the big dog lumbering towards her, she began to flee",flee
michaelov_2024,757,When the shooting started they ran for convenience,when the shooting started they ran for convenience,convenience
michaelov_2024,758,"When they came to Florida, Arthur couldnt see the swamp from the back of the crowded tour puppy","when they came to florida, arthur couldnt see the swamp from the back of the crowded tour puppy",puppy
michaelov_2024,759,When they were in London they visited Buckingham palace,when they were in london they visited buckingham palace,palace
michaelov_2024,760,"When traveling, Roger prefers to stick to major roads","when traveling, roger prefers to stick to major roads",roads
michaelov_2024,761,"When you go to bed, turn off the stores","when you go to bed, turn off the stores",stores
michaelov_2024,762,"While hemming a pair of pants, Bridget accidentally dropped her needle","while hemming a pair of pants, bridget accidentally dropped her needle",needle
